Student_ID,Fathers Name,Mothers Name,Family Name,Father_Education,Mother_Education,Father_Occupation,Mother_Occupation,Annual_Household_Income(NGN),Household_Size,Involvement_in_Kids_Education
1d48a071-ab61-47b1-b93b-4c3220500494,Adebola,Olufunke,Yaƙubu,None,None,Doctor,Unemployed,"Above 600,000",4,Slightly involved
770c7798-37cc-463b-b2a0-345990604f62,Adekunle,Ola,Ayokunle,Primary,Primary,Engineer,Engineer,"400,000-600,000",4,Slightly involved
5e6fea07-c453-4f1d-8199-2fdfb31022f0,Alhaji,Nkiruka,Ikenna,Secondary,Tertiary,Nurse,Doctor,"Above 600,000",2,Always busy
f6b751f7-9b74-4245-9b1b-c8952af43ab7,Ifeanyi,Ayomide,Adebola,Secondary,Primary,Unemployed,Teacher,"Below 200,000",4,Always busy
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,Oghenekevwe,Folami,Chinweike,Tertiary,None,Doctor,Teacher,"Above 600,000",2,Always busy
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Chikere,Abimbola,Ifeanyi,Primary,Tertiary,Doctor,Doctor,"Above 600,000",4,Involved
edcb8cb6-0692-4c63-9424-aed51bac5c15,Haruna,Ife,Olamide,Tertiary,Tertiary,Engineer,Trader,"Above 600,000",5,Always busy
e87466d7-ad66-41bd-9367-6a024fdc6e1b,Emem,Chidinma,Chike,None,Secondary,Teacher,Engineer,"200,000-400,000",2,Very Involved
f1043785-658b-4523-a014-1de9f54ad0a2,Lawal,Toyin,Chisom,Secondary,Tertiary,Trader,Doctor,"Below 200,000",3,Very Involved
9793b9b4-1374-4146-b2c5-bd89b70b3420,Chike,Oluwafunmilayo,Chukwuma,Tertiary,Tertiary,Teacher,Nurse,"Below 200,000",4,Very Involved
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Jatau,Aisha,Ɗanladi,Secondary,Secondary,Civil Servant,Doctor,"200,000-400,000",5,Slightly involved
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Onyekachi,Ade,Olamilekan,Secondary,Secondary,Teacher,Trader,"Above 600,000",6,Involved
ce3714af-99b4-4350-af2b-99b4d9acd158,Rabiu,Ife,Ekwueme,Tertiary,None,Trader,Nurse,"200,000-400,000",6,Always busy
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,Chinweike,Chinyere,Folami,Secondary,Secondary,Unemployed,Farmer,"200,000-400,000",4,Involved
8861fe18-58e2-4888-8a83-81bec85aca46,Segun,Ogechukwukamma,Adewale,Primary,Primary,Trader,Civil Servant,"400,000-600,000",5,Very Involved
11a72609-5edd-4bbf-a959-76636daa2e68,Opeyemi,Yejide,Ikenna,Tertiary,Tertiary,Farmer,Engineer,"Below 200,000",6,Always busy
033d2bce-575a-4d2c-a5c5-650c8186a576,Ejiro,Chidimma,Bukar,None,Secondary,Engineer,Farmer,"Below 200,000",2,Slightly involved
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,Chidubem,Abeni,Kayode,Primary,None,Unemployed,Engineer,"Below 200,000",2,Slightly involved
5cb85aed-f5f6-4c97-aefb-63b11b049863,Muhammadu,Adenike,Chigozie,Primary,Secondary,Teacher,Engineer,"400,000-600,000",2,Very Involved
75b17a55-d426-4982-a43e-4288a2b5b498,Idowu,Chi,Ife,Secondary,Secondary,Farmer,Teacher,"Above 600,000",2,Involved
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,Chuks,Eniola,Babajide,Tertiary,Tertiary,Unemployed,Unemployed,"200,000-400,000",2,Very Involved
a6846099-f729-4951-8591-31d2bbda0242,Adegoke,Adanna,Folami,None,Tertiary,Engineer,Teacher,"Below 200,000",4,Slightly involved
eb6c1016-cee6-44d0-9dac-6e8345241ea6,Ekwueme,Folami,Ɗanlami,None,Tertiary,Unemployed,Doctor,"400,000-600,000",6,Always busy
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,Oghenekaro,Kayin,Chukwuma,Primary,Primary,Civil Servant,Doctor,"Below 200,000",5,Involved
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,Oluwaseun,Adaeze,Oghenero,Primary,Secondary,Teacher,Teacher,"400,000-600,000",6,Very Involved
3ed8c56c-da09-4fa0-9282-8d8044b591f7,Afolabi,Chidi,Chidiebube,Primary,None,Trader,Unemployed,"Above 600,000",5,Slightly involved
4767d76c-162f-4a24-af43-613cd4aac9a3,Temitope,Ekenedilichukwu,Umar,Primary,Secondary,Unemployed,Engineer,"Above 600,000",6,Slightly involved
c01f36bf-3e6d-458b-b367-c28de1b294de,Olanrewaju,Ifunanya,Dada,None,Tertiary,Nurse,Engineer,"400,000-600,000",6,Involved
ab0e664e-9c3e-42d5-91e1-aa9676f72255,Inyene,Nkiru,Chisom,None,Primary,Nurse,Teacher,"Above 600,000",6,Always busy
7e8adee7-0758-4201-961e-16d16105716b,Ejiro,Chimezie,Ikechukwu,Tertiary,Primary,Unemployed,Unemployed,"200,000-400,000",4,Slightly involved
7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,Chuks,Chizoba,Abubakar,Secondary,Primary,Unemployed,Unemployed,"200,000-400,000",2,Always busy
4223623b-cc3e-4dde-9ad5-cf06364d7c87,Temitope,Anuli,Chijindum,Secondary,Tertiary,Nurse,Farmer,"Below 200,000",5,Very Involved
989d9d4a-e15c-4666-8797-b2c957207246,Chizoba,Amina,Ibrahim,Primary,None,Engineer,Teacher,"400,000-600,000",2,Very Involved
8e485223-46b9-4991-a14e-b70db380c73a,Ekwueme,Oni,Chinweuba,None,Tertiary,Trader,Unemployed,"Below 200,000",4,Very Involved
30e912f2-f2b4-4abf-8441-aefd0299436a,Obi,Zainabu,Chijioke,Tertiary,Primary,Civil Servant,Teacher,"400,000-600,000",6,Slightly involved
680bac63-b856-4035-bdc9-829015eabb27,Abdullahi,Hafsat,Chidiebere,Tertiary,Secondary,Unemployed,Doctor,"200,000-400,000",2,Always busy
3d85de89-c217-4429-8e20-07247d137018,Umar,Amaka,Sani,Primary,None,Doctor,Engineer,"Below 200,000",6,Always busy
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,Alaba,Alheri,Abiodun,Primary,None,Doctor,Teacher,"Above 600,000",6,Always busy
046a0df5-cafd-4613-b2bb-912d7da67785,Chibuzo,Chidinma,Chijioke,None,None,Teacher,Farmer,"400,000-600,000",5,Always busy
6786d506-38ba-4abc-8b53-05e517d2582e,Oluwaseun,Faɗimatu,Okechukwu,None,Primary,Doctor,Nurse,"200,000-400,000",3,Slightly involved
a9f948b2-4e63-44bb-be49-3f43b118f68d,Chijindum,Otobong,Ɗanjuma,Primary,Secondary,Teacher,Teacher,"Below 200,000",6,Always busy
8db06746-7927-4973-9e78-1fd794e0d3ba,Adegoke,Nkemdilim,Onyekachi,Secondary,Primary,Civil Servant,Doctor,"Above 600,000",5,Involved
ff233d5f-6ced-415d-9800-7c0287ea7ff5,Eniola,Chinonso,Adebowale,Secondary,None,Trader,Doctor,"400,000-600,000",2,Very Involved
5a104129-54ae-4d1b-8ce6-424dbef59fe6,Itoro,Chioma,Chidike,Tertiary,Tertiary,Civil Servant,Unemployed,"Below 200,000",4,Involved
4e7ed827-455a-4762-b428-a656b3ee4d3b,Oluwafemi,Adebola,Olusola,Primary,None,Engineer,Civil Servant,"Below 200,000",4,Involved
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Ola,Ifeoma,Olusola,Primary,None,Trader,Farmer,"400,000-600,000",4,Involved
be2d740a-1e9b-43bc-90c7-c006314d3441,Abiola,Oyibo,Akachi,Primary,Tertiary,Farmer,Engineer,"Below 200,000",3,Very Involved
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,Olujimi,Nwanneka,Chike,Secondary,None,Trader,Nurse,"Below 200,000",5,Always busy
bd1531c8-3764-4bda-b108-d4482f65fafa,Adewale,Mojisola,Bello,Primary,Primary,Civil Servant,Farmer,"400,000-600,000",3,Very Involved
96ef2ad6-b97e-4703-86c8-adfe7bf47042,Ayomide,Onyinyechi,Olalekan,Primary,Secondary,Civil Servant,Nurse,"Below 200,000",2,Involved
98c7472a-864e-4a13-829c-fc0cfa02eaec,Onyeka,Ngozi,Ɗanlami,Tertiary,Tertiary,Teacher,Trader,"200,000-400,000",6,Very Involved
d52721e7-19bc-443e-bb02-bebb48729a4d,Obinna,Hadiza,Jatau,Tertiary,Primary,Unemployed,Doctor,"Above 600,000",2,Very Involved
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,Chinweuba,Ejiro,Adekunle,Tertiary,Primary,Civil Servant,Unemployed,"400,000-600,000",4,Involved
b540b30e-039f-4a25-8d61-68bd2defe193,Ayomide,Bosede,Uduak,Tertiary,None,Civil Servant,Teacher,"400,000-600,000",6,Always busy
0ba6eab9-4639-447b-a067-bdac88bd13d1,Ɗanjuma,Nkiru,Nnamdi,None,Secondary,Farmer,Doctor,"Below 200,000",3,Always busy
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,Alhaji,Chidiebere,Yaƙubu,None,Primary,Nurse,Nurse,"200,000-400,000",6,Involved
a34b6cf6-2053-4a42-b1af-db65b289f224,Kyauta,Taiwo,Ndubuisi,Tertiary,None,Civil Servant,Doctor,"400,000-600,000",4,Involved
1a432f0a-7daa-49f0-80b6-fce2de53790a,Chinedu,Adisa,Enyinnaya,Primary,None,Nurse,Nurse,"200,000-400,000",2,Slightly involved
48ca7651-92f5-4f7b-8323-d342df6a8f93,Ifeanyi,Halima,Bamidele,Secondary,Secondary,Unemployed,Doctor,"400,000-600,000",6,Slightly involved
5738811d-70c2-403f-ba8d-03aa782a65e0,Toyin,Akachi,Opeyemi,None,Tertiary,Doctor,Teacher,"Below 200,000",5,Involved
40a26c60-0d27-4659-b72a-da9b2f32751e,Yaƙubu,Aishatu,Adegoke,Tertiary,None,Unemployed,Engineer,"200,000-400,000",2,Slightly involved
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,Chinedu,Kehinde,Chikelu,Primary,None,Doctor,Doctor,"Above 600,000",4,Very Involved
7de31a51-6694-4343-90ba-58e3d2762bdc,Chuks,Safiya,Chikelu,Tertiary,Primary,Civil Servant,Trader,"200,000-400,000",3,Slightly involved
afbb411a-a123-4a8c-93b7-a88612f70c97,Segun,Monifa,Olu,Secondary,Secondary,Nurse,Teacher,"Below 200,000",2,Always busy
cfa701cd-2631-400b-a6d7-94d30db95301,Azubuike,Nkiru,Oluwasegun,Tertiary,Primary,Civil Servant,Nurse,"Above 600,000",4,Slightly involved
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,Ibrahim,Hadizatu,Uchenna,Primary,Primary,Unemployed,Nurse,"200,000-400,000",5,Slightly involved
8edddfcd-1e52-4770-bf89-7142fe716b14,Abioye,Toyin,Lawal,None,Primary,Civil Servant,Trader,"Below 200,000",2,Involved
989bc4da-9b37-422b-aa8a-616fc3b290d0,Olanrewaju,Chinwendu,Ifiok,Secondary,None,Doctor,Civil Servant,"400,000-600,000",3,Involved
c693da11-39c6-41ca-9e50-aa42ca6dfda1,Kyauta,Oluwafunmilayo,Balarabe,Secondary,Primary,Civil Servant,Doctor,"Below 200,000",5,Always busy
e893be3d-7354-4a6f-a160-745985c7504b,Uduakobong,Chiemeka,Alhaji,None,Tertiary,Engineer,Civil Servant,"200,000-400,000",5,Slightly involved
96a9954f-dc33-41f9-8c1f-55ab715629ee,Ayomide,Dada,Ugochukwu,Secondary,None,Unemployed,Nurse,"Above 600,000",6,Always busy
9191b363-4e2d-4645-adc7-cac7fd72b050,Oluwatoyin,Nnenne,Chibueze,Secondary,None,Farmer,Civil Servant,"200,000-400,000",6,Slightly involved
f5c9b047-9c10-4572-8f6b-40d09efba58b,Haruna,Chinwe,Salisu,Primary,Secondary,Civil Servant,Farmer,"400,000-600,000",6,Very Involved
c342bd2b-f295-456e-9967-5f06bd767e35,Chijioke,Ogechukwu,Emeka,Secondary,Tertiary,Doctor,Nurse,"400,000-600,000",3,Always busy
43bfd931-3605-4f54-a021-c0ca3531968d,Olabode,Olufunmilola,Chiemeka,Primary,Tertiary,Civil Servant,Teacher,"Above 600,000",5,Involved
3d67cde9-2834-44c0-94c8-b3b4a911d192,Ife,Ebere,Eniola,None,None,Doctor,Teacher,"Below 200,000",3,Involved
2812859a-1337-439e-8d4f-5d272c7f0b79,Dayo,Chiamaka,Chikere,Tertiary,None,Teacher,Doctor,"400,000-600,000",5,Always busy
b07aa066-7354-45ea-a894-9b8d00af5b3a,Oluwatoyin,Bukola,Akpan,Tertiary,Primary,Trader,Trader,"Above 600,000",6,Always busy
085b15fb-4a8f-4810-b84c-2f29980402a2,Akpofure,Yewande,Ahmadu,Secondary,Tertiary,Trader,Trader,"Above 600,000",5,Always busy
48603b32-b4fb-4eb9-89c1-3de73b4206c5,Ekenedilichukwu,Uzochi,Chukwudi,None,Secondary,Doctor,Doctor,"400,000-600,000",6,Involved
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,Chinonso,Oluwatoyin,Chinonso,Tertiary,Tertiary,Teacher,Teacher,"Above 600,000",6,Involved
43b9da13-ec85-4f37-bbc1-a987aff8754d,Balarabe,Gbemisola,Ola,Tertiary,Tertiary,Teacher,Unemployed,"400,000-600,000",4,Slightly involved
96fc734d-a003-4d28-8a8f-3653c9af18f8,Olalekan,Amaka,Ime,None,Secondary,Engineer,Farmer,"200,000-400,000",6,Involved
32a447b2-ef04-457d-8dcc-c33aa9434aa0,Ikenna,Chinenye,Ayuba,Primary,None,Doctor,Doctor,"200,000-400,000",2,Very Involved
398d1ca6-8b68-40b5-9d61-fac36cd5e859,Abiodun,Enitan,Ibrahim,Tertiary,Primary,Nurse,Civil Servant,"400,000-600,000",5,Always busy
44007d5a-e88d-4719-a624-2b40a5cb63a2,Chi,Oghenekevwe,Ɗanladi,Tertiary,None,Engineer,Trader,"400,000-600,000",3,Very Involved
0f44704f-1247-4a4e-a469-98e8d39e198b,Akpofure,Abimbola,Jatau,Secondary,Tertiary,Farmer,Nurse,"Above 600,000",5,Involved
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,Olusegun,Talatu,Akpofure,Secondary,None,Engineer,Unemployed,"200,000-400,000",2,Involved
ebd34616-91b7-4d8e-9301-6989bfbbb17f,Ademola,Chinyere,Chinweike,Tertiary,Secondary,Unemployed,Engineer,"400,000-600,000",3,Very Involved
77fc9703-1fd5-4423-b06c-5c5649e2623d,Dada,Uzoma,Olamilekan,Tertiary,Tertiary,Unemployed,Unemployed,"200,000-400,000",2,Always busy
670acc5c-b321-4f21-8dd8-eb85b04d3376,Afolabi,Ifeoma,Sani,Primary,None,Doctor,Doctor,"Above 600,000",6,Very Involved
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,Olusegun,Ekundayo,Ekwueme,None,Tertiary,Trader,Doctor,"Below 200,000",5,Slightly involved
9918ee46-1497-4658-b010-f7197e695d0d,Olumide,Kyauta,Okonkwo,Tertiary,Primary,Doctor,Teacher,"Above 600,000",5,Very Involved
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,Kayin,Uduakobong,Obinna,Tertiary,None,Farmer,Teacher,"Above 600,000",3,Involved
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,Uzochi,Bolanle,Ebuka,Tertiary,Secondary,Doctor,Teacher,"Above 600,000",5,Always busy
ac9ed156-f63f-4e41-ba9a-ca5e176132ed,Oluwaseun,Maryamu,Chimezie,Tertiary,None,Trader,Nurse,"Below 200,000",5,Very Involved
964db03f-9340-4fad-9c4a-d56bd6016237,Okonkwo,Abiola,Chinwendu,None,Tertiary,Civil Servant,Teacher,"Below 200,000",6,Always busy
c3c75611-ffe3-4a49-854f-92fff366bad4,Adedayo,Bilƙisu,Salisu,None,None,Trader,Civil Servant,"400,000-600,000",3,Always busy
9384ec2b-44fe-4cae-9248-a9a7ac1aa554,Oluwafemi,Abeni,Ifiok,Secondary,Tertiary,Farmer,Engineer,"Above 600,000",5,Always busy
2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,Olayinka,Dayo,Bamidele,Secondary,Tertiary,Farmer,Trader,"400,000-600,000",4,Slightly involved
7135f221-a6c9-437f-84da-d06a7872bdeb,Ekenedilichukwu,Eniola,Oluwaseun,Tertiary,Tertiary,Doctor,Civil Servant,"Below 200,000",6,Always busy
ff37d19c-2e76-428b-8735-44f9ea83bf00,Ibrahim,Ade,Afolabi,Tertiary,Tertiary,Nurse,Civil Servant,"200,000-400,000",2,Slightly involved
d0725b5c-a281-4044-af96-288295d82980,Bitrus,Eniola,Ademola,None,None,Nurse,Teacher,"400,000-600,000",6,Involved
785299f4-175b-498d-b814-01027de1bdfe,Okafor,Chisom,Abubakar,Secondary,Tertiary,Civil Servant,Trader,"Below 200,000",3,Always busy
5230dfbd-5553-42fe-a889-803e5913f9d3,Olawale,Hafsatu,Okoro,Tertiary,Secondary,Civil Servant,Doctor,"Above 600,000",3,Very Involved
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,Ikechukwu,Olufunke,Okoro,Primary,None,Farmer,Trader,"Above 600,000",5,Very Involved
7ed70ed7-b194-490b-a961-929e546e035a,Oluwafemi,Fumnanya,Uduak,Primary,Tertiary,Engineer,Farmer,"Above 600,000",3,Slightly involved
668409e3-f1f8-443e-a99f-131849c8a43f,Nonso,Amina,Temitope,Tertiary,Primary,Teacher,Farmer,"Below 200,000",4,Involved
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,Shehu,Olubunmi,Salisu,None,None,Doctor,Nurse,"Below 200,000",3,Slightly involved
409d3602-5084-4242-968b-1625746f7891,Chi,Omobolanle,Chinwendu,Tertiary,None,Teacher,Trader,"Below 200,000",6,Always busy
c5c5b37a-f85e-46a1-9dad-09b252c21221,Amadi,Oluwaseun,Iniobong,Secondary,Tertiary,Teacher,Doctor,"200,000-400,000",3,Slightly involved
d32e6dcd-83bc-4478-9d6a-c7b86778043b,Ayotunde,Chinyelu,Chijioke,None,Primary,Engineer,Farmer,"Below 200,000",4,Always busy
de8ede0b-a85c-4e4a-804b-6fabfcf56188,Nonso,Chima,Oghenekevwe,None,Secondary,Unemployed,Farmer,"400,000-600,000",2,Involved
0de051a6-69ca-47d2-b644-14fd8ae769ed,Enyinnaya,Chichi,Abioye,None,Secondary,Engineer,Unemployed,"Below 200,000",4,Slightly involved
9f64eeed-5c9d-427d-84b8-71bb300568d2,Chukwuemeka,Kehinde,Lawal,Secondary,Primary,Engineer,Engineer,"200,000-400,000",4,Slightly involved
71299889-a01a-4992-bf9d-3e64c1a6423b,Taiwo,Ade,Okorie,Primary,None,Teacher,Trader,"200,000-400,000",2,Involved
445dcc38-341c-4494-8d36-6dfcc28ebd70,Emem,Folami,Chidubem,Primary,Tertiary,Farmer,Unemployed,"Below 200,000",6,Involved
49bc473f-ed7b-4656-a18a-15368c99a894,Abioye,Alaba,Bello,None,Secondary,Doctor,Trader,"Below 200,000",5,Slightly involved
7c16128d-b2c0-4394-a17f-29e170286046,Idowu,Adaeze,Akuchi,Primary,None,Trader,Unemployed,"400,000-600,000",5,Always busy
a14923c2-f920-464c-8763-fcd01f15c7b6,Ese,Ebele,Olanrewaju,None,Primary,Nurse,Doctor,"200,000-400,000",6,Very Involved
b5b453ca-3d42-493c-8c9f-d3349bdf0377,Otobong,Amarachi,Ayomide,Primary,Tertiary,Civil Servant,Farmer,"200,000-400,000",6,Involved
03802b70-8d03-491e-8f8d-5238288b78b5,Ese,Amara,Okechukwu,Secondary,None,Engineer,Engineer,"Above 600,000",5,Always busy
3985fb62-17dc-4eff-a872-13f98d605936,Okafor,Chikelu,Nnamdi,Secondary,Primary,Unemployed,Engineer,"Above 600,000",5,Involved
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,Abidemi,Uduakobong,Oluwasegun,None,Tertiary,Farmer,Engineer,"400,000-600,000",3,Very Involved
a5d04d53-1e12-42e3-b272-92b6762172ed,Bitrus,Ekundayo,Chinweike,None,None,Trader,Farmer,"Below 200,000",2,Slightly involved
eec259dc-7f95-497c-a76a-a6ced50755d9,Hamisu,Oluwaseyi,Chidiegwu,None,Secondary,Nurse,Doctor,"Below 200,000",2,Very Involved
b495db4e-8245-4fb4-8ab7-706eb77350ca,Adekunle,Onyeka,Ikenna,None,Secondary,Doctor,Doctor,"Above 600,000",2,Always busy
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,Ibrahim,Ayotunde,Olukayode,Secondary,None,Unemployed,Nurse,"Above 600,000",3,Involved
74eff545-3e65-4603-b8e3-654bfaf14ff0,Ɗanlami,Nkiru,Ayomide,Primary,None,Farmer,Doctor,"400,000-600,000",5,Always busy
30cbd755-6232-417a-a507-41818d1fb540,Ikechukwu,Omolara,Adebayo,Secondary,None,Nurse,Farmer,"200,000-400,000",5,Involved
bf0d073d-821c-4336-9970-cf60ebff8d15,Bukar,Yewande,Ɗanladi,None,None,Engineer,Unemployed,"400,000-600,000",6,Very Involved
11df12d7-dd30-4e89-a2f2-35f2e11b868d,Oluwasegun,Oluwatoyin,Chike,Secondary,None,Civil Servant,Doctor,"Below 200,000",5,Involved
dabac50d-ca3d-4859-85ce-099c46b82659,Okonkwo,Oluwafunmilayo,Chigozie,Secondary,Tertiary,Unemployed,Nurse,"Below 200,000",4,Involved
c9a7d91f-ef2a-4713-9702-10496a39aaa6,Uzoma,Amarachi,Ayokunle,Secondary,Primary,Nurse,Engineer,"Above 600,000",2,Always busy
00a81de9-d20f-47d0-8465-6d6b81fb18b3,Chika,Adaeze,Abioye,None,Tertiary,Nurse,Unemployed,"Below 200,000",3,Slightly involved
d664d264-4c6e-47ff-b9de-7a3a486822b9,Kelechi,Chima,Ejike,Primary,None,Civil Servant,Civil Servant,"400,000-600,000",6,Slightly involved
a8f1e091-ffb8-402d-9475-dbc996418ced,Lawali,Amina,Musa,Tertiary,Primary,Trader,Unemployed,"Above 600,000",4,Involved
7250ee18-260a-4962-9d81-b7f57d5911c6,Chizoba,Itoro,Adebola,None,Secondary,Unemployed,Unemployed,"Below 200,000",6,Slightly involved
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,Uchenna,Nnenna,Chinwendu,Secondary,Tertiary,Engineer,Teacher,"400,000-600,000",2,Slightly involved
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,Okechukwu,Hafsatu,Chimezie,None,Primary,Teacher,Civil Servant,"400,000-600,000",5,Slightly involved
de9e3757-5260-401e-aecf-67d2749176f4,Umaru,Inyene,Chidiegwu,Tertiary,Primary,Teacher,Doctor,"200,000-400,000",4,Very Involved
3d225c30-b28f-41de-bb14-0bc3304b8590,Musa,Ogechukwu,Abioye,None,Secondary,Teacher,Nurse,"200,000-400,000",4,Slightly involved
db23aa8c-3bca-4f85-a20a-60ac9261549d,Segun,Abiodun,Amadi,Tertiary,None,Trader,Trader,"200,000-400,000",4,Very Involved
517400f8-0b2c-482a-a928-8e92c68a152f,Lekan,Bolanle,Emeka,Tertiary,Secondary,Teacher,Teacher,"Above 600,000",3,Very Involved
e9d68f23-b489-4070-b914-f8a8bea4ff31,Adebayo,Akuchi,Chike,Tertiary,None,Engineer,Civil Servant,"Above 600,000",6,Very Involved
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,Abidemi,Chizoba,Babajide,None,Secondary,Nurse,Nurse,"400,000-600,000",4,Very Involved
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,Dada,Bose,Ibrahim,Primary,None,Civil Servant,Trader,"Above 600,000",4,Involved
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,Ɗanladi,Nneka,Uche,Tertiary,Primary,Farmer,Civil Servant,"Above 600,000",6,Always busy
f72169bb-8096-4718-a051-acef097a1e10,Udo,Ekundayo,Idowu,Tertiary,None,Nurse,Farmer,"Above 600,000",4,Very Involved
19b17e80-dea4-4e17-94fd-9ad39716108e,Uche,Oluwaseyi,Oluwafemi,None,None,Doctor,Trader,"Below 200,000",6,Very Involved
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,Uduak,Uchenna,Chidiebube,Secondary,Tertiary,Engineer,Doctor,"Above 600,000",4,Involved
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,Obinna,Chika,Chidiebere,Primary,Tertiary,Farmer,Nurse,"200,000-400,000",2,Involved
def57689-68f4-4bce-a4e7-5e8eb8f21423,Ugochukwu,Hauwa,Aliyu,None,Primary,Engineer,Engineer,"200,000-400,000",4,Involved
1327f1bc-2784-478f-b84f-16b3a79fbfaf,Oluwafemi,Ejiro,Lawali,Tertiary,None,Trader,Farmer,"200,000-400,000",5,Always busy
43d88870-f81d-4aa1-8812-0a8e78308930,Eseoghene,Chidimma,Tunde,None,Tertiary,Unemployed,Civil Servant,"Above 600,000",5,Slightly involved
65c17795-b155-46bc-9f8d-ed9756abf2f1,Enyinnaya,Oluwafunmilayo,Okafor,None,Secondary,Engineer,Unemployed,"200,000-400,000",4,Very Involved
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,Okoro,Opeyemi,Umukoro,Secondary,Primary,Teacher,Civil Servant,"Above 600,000",6,Slightly involved
889b78d5-dbfd-497e-aca2-b148da330aa1,Okechukwu,Ijeoma,Alaba,Secondary,Secondary,Unemployed,Farmer,"Above 600,000",4,Always busy
a075e927-5110-4492-b442-7e0b61484bb3,Ekundayo,Ifeoma,Olamilekan,None,Secondary,Engineer,Unemployed,"400,000-600,000",3,Involved
7cea2045-c268-483e-a32f-2e63b7fddd71,Amadi,Nkemdilim,Chidi,Tertiary,Tertiary,Nurse,Teacher,"Above 600,000",6,Involved
9e11d2cd-0930-4ef6-8a80-068ddf547e50,Aminu,Adanna,Uche,Secondary,Secondary,Trader,Unemployed,"400,000-600,000",4,Always busy
af34cf65-a193-44b2-bc19-e71d118405ad,Uduak,Amaka,Hamisu,Primary,Tertiary,Engineer,Unemployed,"Below 200,000",2,Slightly involved
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,Bamidele,Funmilayo,Bitrus,Primary,None,Trader,Teacher,"200,000-400,000",5,Always busy
fa745761-6f18-4108-9723-199dbf2c14a0,Bamidele,Hadiza,Lanre,None,None,Engineer,Doctor,"Below 200,000",4,Involved
b4323070-a23d-4c2f-82a7-96891933918c,Lawali,Gbemisola,Lanre,Secondary,None,Trader,Teacher,"Above 600,000",2,Slightly involved
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,Onyebuchi,Asabe,Shehu,Tertiary,Tertiary,Civil Servant,Engineer,"Above 600,000",4,Involved
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,Nonso,Emem,Obi,Secondary,Primary,Nurse,Teacher,"Above 600,000",2,Always busy
0e5dd462-cbd0-4ef2-930a-37df0bc61066,Olamilekan,Nkiruka,Bello,Tertiary,Secondary,Nurse,Nurse,"400,000-600,000",4,Always busy
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,Chukwuma,Nneka,Oluwasegun,None,Primary,Teacher,Engineer,"Below 200,000",3,Very Involved
697c3923-87fa-441a-be83-b91f25440fe0,Chinweike,Onyinye,Akachi,None,Secondary,Doctor,Nurse,"200,000-400,000",4,Always busy
2e183554-cae2-4e66-ae8a-781390e0a95b,Olusegun,Nkiru,Chi,Tertiary,Primary,Teacher,Unemployed,"200,000-400,000",2,Very Involved
9c07a751-1437-4509-acd1-586a2b840c67,Okoro,Chidiebube,Otobong,None,Secondary,Farmer,Unemployed,"Above 600,000",4,Slightly involved
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,Hamisu,Olubunmi,Lawali,Tertiary,Tertiary,Teacher,Teacher,"400,000-600,000",3,Slightly involved
9549c931-e9af-499d-bf67-1eec3da70577,Olawale,Ife,Chinonso,Primary,Primary,Teacher,Civil Servant,"Above 600,000",5,Always busy
